familyName,givenName,gender,affiliatedTo,dbpediaURI,yagoURI
Wynn,Albert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Albert_Wynn,http://yago-knowledge.org/resource/Albert_Wynn
Fattah,Chaka,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Chaka_Fattah,http://yago-knowledge.org/resource/Chaka_Fattah
Roberts,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_Roberts_(mayor),http://yago-knowledge.org/resource/David_Roberts_(mayor)
Naughton,Eileen,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Eileen_S._Naughton,http://yago-knowledge.org/resource/Eileen_S._Naughton
Corzine,Jon,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jon_Corzine,http://yago-knowledge.org/resource/Jon_Corzine
Patterson,Obie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Obie_Patterson,http://yago-knowledge.org/resource/Obie_Patterson
Tong,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/William_Tong,http://yago-knowledge.org/resource/William_Tong
Dooley,Cal,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Cal_Dooley,http://yago-knowledge.org/resource/Cal_Dooley
Calloway,Don,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Don_Calloway,http://yago-knowledge.org/resource/Don_Calloway
Dilan,Erik,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Erik_Martin_Dilan,http://yago-knowledge.org/resource/Erik_Martin_Dilan
Stroger,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_Stroger,http://yago-knowledge.org/resource/John_Stroger
Becker,Ralph,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ralph_Becker_(mayor),http://yago-knowledge.org/resource/Ralph_Becker_(mayor)
Gammage,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Robert_Gammage,http://yago-knowledge.org/resource/Robert_Gammage
Oden,Ron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ron_Oden,http://yago-knowledge.org/resource/Ron_Oden
Ryan,Tim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tim_Ryan_(politician),http://yago-knowledge.org/resource/Tim_Ryan_(politician)
Stroger,Todd,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Todd_Stroger,http://yago-knowledge.org/resource/Todd_Stroger
Schaefer,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/William_Donald_Schaefer,http://yago-knowledge.org/resource/William_Donald_Schaefer
Thompson,Antoine,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Antoine_Thompson,http://yago-knowledge.org/resource/Antoine_Thompson
Kilmer,Derek,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Derek_Kilmer,http://yago-knowledge.org/resource/Derek_Kilmer
Mahoney,Tim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tim_Mahoney,http://yago-knowledge.org/resource/Tim_Mahoney
Maloney,James,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/James_H._Maloney,http://yago-knowledge.org/resource/James_H._Maloney
Kroger,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_Kroger,http://yago-knowledge.org/resource/John_Kroger
Doyle,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Paul_Doyle_(politician),http://yago-knowledge.org/resource/Paul_Doyle_(politician)
Hodes,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Paul_Hodes,http://yago-knowledge.org/resource/Paul_Hodes
Burrage,Sean,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Sean_Burrage,http://yago-knowledge.org/resource/Sean_Burrage
Boren,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_L._Boren,http://yago-knowledge.org/resource/David_L._Boren
Wagnon,Joan,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Joan_Wagnon,http://yago-knowledge.org/resource/Joan_Wagnon
McCoy,Scott,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Scott_McCoy,http://yago-knowledge.org/resource/Scott_McCoy
Shoffner,Martha,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Martha_Shoffner,http://yago-knowledge.org/resource/Martha_Shoffner
Mascara,Ken,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ken_Mascara,http://yago-knowledge.org/resource/Ken_Mascara
Parker,Raymond,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Raymond_Parker_(politician),http://yago-knowledge.org/resource/Raymond_Parker_(politician)
Sparks,Ron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ron_Sparks_(politician),http://yago-knowledge.org/resource/Ron_Sparks_(politician)
Ford,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/William_D._Ford,http://yago-knowledge.org/resource/William_D._Ford
Hilliard,Earl,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Earl_F._Hilliard,http://yago-knowledge.org/resource/Earl_F._Hilliard
Green,Gene,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Gene_Green,http://yago-knowledge.org/resource/Gene_Green
Solomon,Gerald,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Gerald_B._H._Solomon,http://yago-knowledge.org/resource/Gerald_B._H._Solomon
Coleman,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Michael_B._Coleman,http://yago-knowledge.org/resource/Michael_B._Coleman
Forbes,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Michael_Forbes,http://yago-knowledge.org/resource/Michael_Forbes
Costa,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jim_Costa,http://yago-knowledge.org/resource/Jim_Costa
Salazar,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_Salazar,http://yago-knowledge.org/resource/John_Salazar
Carnahan,Russ,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Russ_Carnahan,http://yago-knowledge.org/resource/Russ_Carnahan
Cohen,Steve,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Steve_Cohen,http://yago-knowledge.org/resource/Steve_Cohen
Moseley,Lori,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Lori_Cohen_Moseley,http://yago-knowledge.org/resource/Lori_Cohen_Moseley
Dolan,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Robert_J._Dolan_(politician),http://yago-knowledge.org/resource/Robert_J._Dolan_(politician)
Donovan,Christopher,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Christopher_G._Donovan,http://yago-knowledge.org/resource/Christopher_G._Donovan
Koutoujian,Peter,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Peter_Koutoujian,http://yago-knowledge.org/resource/Peter_Koutoujian
Manno,Roger,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Roger_Manno,http://yago-knowledge.org/resource/Roger_Manno
Orton,Bill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bill_Orton,http://yago-knowledge.org/resource/Bill_Orton
Thornton,Ray,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ray_Thornton,http://yago-knowledge.org/resource/Ray_Thornton
Frankel,Lois,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Lois_Frankel,http://yago-knowledge.org/resource/Lois_Frankel
Schneider,Brad,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brad_Schneider,http://yago-knowledge.org/resource/Brad_Schneider
Dumais,Kathleen,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Kathleen_M._Dumais,http://yago-knowledge.org/resource/Kathleen_M._Dumais
Oberlie,Chuck,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Chuck_Oberlie,http://yago-knowledge.org/resource/Chuck_Oberlie
Bucher,Susan,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Susan_Bucher,http://yago-knowledge.org/resource/Susan_Bucher
Sundlun,Bruce,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bruce_Sundlun,http://yago-knowledge.org/resource/Bruce_Sundlun
Luken,Charlie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Charlie_Luken,http://yago-knowledge.org/resource/Charlie_Luken
Campbell,Jane,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jane_L._Campbell,http://yago-knowledge.org/resource/Jane_L._Campbell
Gonzalez,Charlie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Charlie_Gonzalez,http://yago-knowledge.org/resource/Charlie_Gonzalez
Wilson,Roger,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Roger_B._Wilson,http://yago-knowledge.org/resource/Roger_B._Wilson
Jones,Walter,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Walter_B._Jones,_Jr.","http://yago-knowledge.org/resource/Walter_B._Jones,_Jr."
Mathews,Harlan,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Harlan_Mathews,http://yago-knowledge.org/resource/Harlan_Mathews
Myers,Hardy,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Hardy_Myers,http://yago-knowledge.org/resource/Hardy_Myers
Waiz,Rob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Rob_Waiz,http://yago-knowledge.org/resource/Rob_Waiz
McKinney,Cynthia,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Cynthia_McKinney,http://yago-knowledge.org/resource/Cynthia_McKinney
Teague,Harry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Harry_Teague,http://yago-knowledge.org/resource/Harry_Teague
McCarthy,Karen,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Karen_McCarthy,http://yago-knowledge.org/resource/Karen_McCarthy
Richardson,Laura,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Laura_Richardson,http://yago-knowledge.org/resource/Laura_Richardson
Henderson,Molly,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Molly_Henderson,http://yago-knowledge.org/resource/Molly_Henderson
Pendergrass,Shane,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Shane_Pendergrass,http://yago-knowledge.org/resource/Shane_Pendergrass
Penelas,Alex,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Alex_Penelas,http://yago-knowledge.org/resource/Alex_Penelas
Rothman,Steve,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Steve_Rothman,http://yago-knowledge.org/resource/Steve_Rothman
Green,Al,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Al_Green_(politician),http://yago-knowledge.org/resource/Al_Green_(politician)
Beasley,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_Beasley,http://yago-knowledge.org/resource/David_Beasley
Sutton,Betty,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Betty_Sutton,http://yago-knowledge.org/resource/Betty_Sutton
Driehaus,Steve,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Steve_Driehaus,http://yago-knowledge.org/resource/Steve_Driehaus
Wecht,Cyril,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Cyril_Wecht,http://yago-knowledge.org/resource/Cyril_Wecht
Angelides,Phil,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Phil_Angelides,http://yago-knowledge.org/resource/Phil_Angelides
Palmer,Douglas,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Douglas_Palmer,http://yago-knowledge.org/resource/Douglas_Palmer
Choi,Jun,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jun_Choi,http://yago-knowledge.org/resource/Jun_Choi
English,Karan,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Karan_English,http://yago-knowledge.org/resource/Karan_English
Bosley,Freeman,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Freeman_Bosley,_Jr.","http://yago-knowledge.org/resource/Freeman_Bosley,_Jr."
Robinson,Barbara,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Barbara_A._Robinson,http://yago-knowledge.org/resource/Barbara_A._Robinson
Johnston,Harry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Harry_Johnston_(politician),http://yago-knowledge.org/resource/Harry_Johnston_(politician)
Gilchrist,James,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/James_W._Gilchrist,http://yago-knowledge.org/resource/James_W._Gilchrist
Wilcox,Mark,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mark_Wilcox,http://yago-knowledge.org/resource/Mark_Wilcox
Sarbanes,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Paul_Sarbanes,http://yago-knowledge.org/resource/Paul_Sarbanes
Berry,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Robert_Marion_Berry,http://yago-knowledge.org/resource/Robert_Marion_Berry
Boyda,Nancy,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Nancy_Boyda,http://yago-knowledge.org/resource/Nancy_Boyda
Bradford,Clarence,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Clarence_Bradford,http://yago-knowledge.org/resource/Clarence_Bradford
Kasemeyer,Edward,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Edward_J._Kasemeyer,http://yago-knowledge.org/resource/Edward_J._Kasemeyer
Burns,Emmett,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Emmett_C._Burns,_Jr.","http://yago-knowledge.org/resource/Emmett_C._Burns,_Jr."
Delshad,Jimmy,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jimmy_Delshad,http://yago-knowledge.org/resource/Jimmy_Delshad
Wagner,Jody,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jody_Wagner,http://yago-knowledge.org/resource/Jody_Wagner
Roman,Marilyn,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Marilyn_Roman,http://yago-knowledge.org/resource/Marilyn_Roman
Boney,Jew,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jew_Don_Boney,http://yago-knowledge.org/resource/Jew_Don_Boney
Murphy,Scott,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Scott_Murphy,http://yago-knowledge.org/resource/Scott_Murphy
Lott,Trent,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Trent_Lott,http://yago-knowledge.org/resource/Trent_Lott
Sires,Albio,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Independent_(politician),http://dbpedia.org/resource/Albio_Sires,http://yago-knowledge.org/resource/Albio_Sires
Currie,Betty,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Betty_Currie,http://yago-knowledge.org/resource/Betty_Currie
Finkbeiner,Carty,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Carty_Finkbeiner,http://yago-knowledge.org/resource/Carty_Finkbeiner
Edwards,Don,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Don_Edwards,http://yago-knowledge.org/resource/Don_Edwards
McMahon,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Michael_McMahon,http://yago-knowledge.org/resource/Michael_McMahon
Klein,Ron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ron_Klein,http://yago-knowledge.org/resource/Ron_Klein
McMahon,Tom,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tom_McMahon,http://yago-knowledge.org/resource/Tom_McMahon
Ali,Saqib,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Saqib_Ali,http://yago-knowledge.org/resource/Saqib_Ali
Nickels,Greg,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Greg_Nickels,http://yago-knowledge.org/resource/Greg_Nickels
Heinz,Matt,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Matt_Heinz,http://yago-knowledge.org/resource/Matt_Heinz
Boyd,Allen,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Allen_Boyd,http://yago-knowledge.org/resource/Allen_Boyd
Lipinski,Bill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bill_Lipinski,http://yago-knowledge.org/resource/Bill_Lipinski
Walters,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_Walters,http://yago-knowledge.org/resource/David_Walters
Langevin,James,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/James_Langevin,http://yago-knowledge.org/resource/James_Langevin
Hance,Kent,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Kent_Hance,http://yago-knowledge.org/resource/Kent_Hance
Dellums,Ron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ron_Dellums,http://yago-knowledge.org/resource/Ron_Dellums
Cooper,Roy,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Roy_Cooper,http://yago-knowledge.org/resource/Roy_Cooper
Burson,Charles,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Charles_Burson,http://yago-knowledge.org/resource/Charles_Burson
Olszewski,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/John_A._Olszewski,_Jr.","http://yago-knowledge.org/resource/John_A._Olszewski,_Jr."
Phelps,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_D._Phelps,http://yago-knowledge.org/resource/David_D._Phelps
Claman,Matt,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Matt_Claman,http://yago-knowledge.org/resource/Matt_Claman
Bloomberg,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Independent_(politician),http://dbpedia.org/resource/Michael_Bloomberg,http://yago-knowledge.org/resource/Michael_Bloomberg
Daniels,Charlie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Charlie_Daniels_(politician),http://yago-knowledge.org/resource/Charlie_Daniels_(politician)
Edwards,Chet,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Chet_Edwards,http://yago-knowledge.org/resource/Chet_Edwards
Iorio,Pam,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Pam_Iorio,http://yago-knowledge.org/resource/Pam_Iorio
Gloria,Todd,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Todd_Gloria,http://yago-knowledge.org/resource/Todd_Gloria
Diaz,Grace,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Grace_Diaz,http://yago-knowledge.org/resource/Grace_Diaz
Bailey,Jules,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jules_Bailey,http://yago-knowledge.org/resource/Jules_Bailey
Colona,Mike,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mike_Colona,http://yago-knowledge.org/resource/Mike_Colona
Maryboy,Kenneth,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Kenneth_Maryboy,http://yago-knowledge.org/resource/Kenneth_Maryboy
Lowry,Mike,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mike_Lowry,http://yago-knowledge.org/resource/Mike_Lowry
Roe,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Robert_A._Roe,http://yago-knowledge.org/resource/Robert_A._Roe
Cooper,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Robert_E._Cooper,_Jr.","http://yago-knowledge.org/resource/Robert_E._Cooper,_Jr."
Nutter,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Michael_Nutter,http://yago-knowledge.org/resource/Michael_Nutter
Wilson,Charlie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Charlie_Wilson_(Ohio_politician),http://yago-knowledge.org/resource/Charlie_Wilson_(Ohio_politician)
Carney,Chris,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Chris_Carney,http://yago-knowledge.org/resource/Chris_Carney
Edmondson,Drew,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Drew_Edmondson,http://yago-knowledge.org/resource/Drew_Edmondson
Slay,Francis,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Francis_G._Slay,http://yago-knowledge.org/resource/Francis_G._Slay
Hardberger,Phil,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Phil_Hardberger,http://yago-knowledge.org/resource/Phil_Hardberger
